,name,salePrice,customerRating
164,"""HP 15-ay041wm 15.6"""" Silver Fusion Laptop, Touch Screen, Windows 10, Intel Core i3-6100U Processor, 8GB Memory, 1TB Hard Drive""",483.0,3.955
165,"""HP Jaguar 15-bs070wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i5-7200U Processor, 8GB Memory, 1TB Hard Drive""",489.0,4.556
166,"""Acer CB3-532-C47C 15.6"""" Chromebook, Chrome OS, Intel Celeron N3060 Dual-Core Processor, 2GB RAM, 16GB Internal Storage""",199.0,4.057
167,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Denim Blue""",289.0,2.967
168,"""Refurbished HP Black 15.6"""" 15-f233wm Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",189.0,3.37
169,"""HP Stream 14-ax020nr 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.99,3.711
170,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
171,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
172,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
173,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
174,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
175,"""HP Silver Iridium Ci5 15-cc050wm 15.6"""" Laptop, Touchscreen, Windows 10 Home, Intel Core i5-7200U Processor, 12GB Memory, 1TB Hard Drive""",569.0,4.5
176,"""Dell - Inspiron 11.6"""" Laptop - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Bali blue""",178.99,3.456
177,"""Refurbished HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",129.0,4.444
178,"Lenovo ideapad 320 15.6 Laptop, Windows 10, Intel Celeron N3350 Dual-Core Processor, 4GB RAM, 1TB Hard Drive – Platinum Grey",269.0,2.522
179,"""Refurbished HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.567
180,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage, Refurbished""",119.0,3.35
181,"""HP Black Licorice 15.6"""" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home""",329.0,3.797
182,"""HP 15-bs020WM, 15.6"""" Touch Laptop, Windows 10, Intel Pentium N3710 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",349.0,3.182
183,"""HP Stream 14-ax067nr 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Dual-Core Processor, 4GB RAM, 32GB Flash Storage""",219.99,4.0
184,"""HP Flyer Red 15.6"""" 15-f272wm Laptop PC with Intel Pentium N3540 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",299.0,4.27
185,"""Dell - Inspiron 15.6"""" Laptop - AMD A9-- 8GB - AMD Radeon R5 Graphics - 1TB HD - Red""",399.0,3.575
186,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.508
187,"""HP 15-BA015WM,15.6"""" Laptop, Windows 10, AMD E2-7110 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",296.0,3.294
188,"""HP 15-ay041wm 15.6"""" Silver Fusion Laptop, Touch Screen, Windows 10, Intel Core i3-6100U Processor, 8GB Memory, 1TB Hard Drive""",483.0,3.955
189,"""HP Jaguar 15-bs070wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i5-7200U Processor, 8GB Memory, 1TB Hard Drive""",489.0,4.556
190,"""Acer CB3-532-C47C 15.6"""" Chromebook, Chrome OS, Intel Celeron N3060 Dual-Core Processor, 2GB RAM, 16GB Internal Storage""",199.0,4.057
191,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Denim Blue""",289.0,2.967
192,"""Refurbished HP Black 15.6"""" 15-f233wm Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",189.0,3.37
193,"""HP Stream 14-ax020nr 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.99,3.711
194,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
195,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
196,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
197,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
198,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
199,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
200,"""Dell - Inspiron 11.6"""" Laptop - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Bali blue""",178.99,3.456
201,"""Refurbished HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",129.0,4.444
202,"Lenovo ideapad 320 15.6 Laptop, Windows 10, Intel Celeron N3350 Dual-Core Processor, 4GB RAM, 1TB Hard Drive – Platinum Grey",269.0,2.522
203,"""Refurbished HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.567
204,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage, Refurbished""",119.0,3.35
205,"""HP Black Licorice 15.6"""" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home""",329.0,3.797
206,"""HP 15-bs020WM, 15.6"""" Touch Laptop, Windows 10, Intel Pentium N3710 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",323.0,3.182
207,"""HP Stream 14-ax067nr 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Dual-Core Processor, 4GB RAM, 32GB Flash Storage""",219.99,4.0
208,"""HP Flyer Red 15.6"""" 15-f272wm Laptop PC with Intel Pentium N3540 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",299.0,4.27
209,"""Dell - Inspiron 15.6"""" Laptop - AMD A9-- 8GB - AMD Radeon R5 Graphics - 1TB HD - Red""",399.0,3.575
210,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.508
211,"""HP 15-BA015WM,15.6"""" Laptop, Windows 10, AMD E2-7110 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",296.0,3.294
212,"""HP 15-ay041wm 15.6"""" Silver Fusion Laptop, Touch Screen, Windows 10, Intel Core i3-6100U Processor, 8GB Memory, 1TB Hard Drive""",483.0,3.955
213,"""HP Jaguar 15-bs070wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i5-7200U Processor, 8GB Memory, 1TB Hard Drive""",489.0,4.556
214,"""Acer CB3-532-C47C 15.6"""" Chromebook, Chrome OS, Intel Celeron N3060 Dual-Core Processor, 2GB RAM, 16GB Internal Storage""",199.0,4.057
215,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Denim Blue""",289.0,2.967
216,"""Refurbished HP Black 15.6"""" 15-f233wm Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",189.0,3.37
217,"""HP Stream 14-ax020nr 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.99,3.711
218,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
219,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
220,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
221,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
222,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
223,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
224,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
225,"""Refurbished HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",129.0,4.444
226,"Lenovo ideapad 320 15.6 Laptop, Windows 10, Intel Celeron N3350 Dual-Core Processor, 4GB RAM, 1TB Hard Drive – Platinum Grey",269.0,2.522
227,"""Refurbished HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.567
228,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage, Refurbished""",119.0,3.35
229,"""HP Black Licorice 15.6"""" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home""",329.0,3.797
230,"""HP 15-bs020WM, 15.6"""" Touch Laptop, Windows 10, Intel Pentium N3710 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",323.0,3.182
231,"""HP Stream 14-ax067nr 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Dual-Core Processor, 4GB RAM, 32GB Flash Storage""",219.99,4.0
232,"""HP Flyer Red 15.6"""" 15-f272wm Laptop PC with Intel Pentium N3540 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",299.0,4.27
233,"""Dell - Inspiron 15.6"""" Laptop - AMD A9-- 8GB - AMD Radeon R5 Graphics - 1TB HD - Red""",399.0,3.575
234,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.508
235,"""HP 15-BA015WM,15.6"""" Laptop, Windows 10, AMD E2-7110 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",296.0,3.294
236,"""HP 15-ay041wm 15.6"""" Silver Fusion Laptop, Touch Screen, Windows 10, Intel Core i3-6100U Processor, 8GB Memory, 1TB Hard Drive""",483.0,3.955
237,"""HP Jaguar 15-bs070wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i5-7200U Processor, 8GB Memory, 1TB Hard Drive""",489.0,4.556
238,"""Acer CB3-532-C47C 15.6"""" Chromebook, Chrome OS, Intel Celeron N3060 Dual-Core Processor, 2GB RAM, 16GB Internal Storage""",199.0,4.057
239,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Denim Blue""",289.0,2.967
240,"""Refurbished HP Black 15.6"""" 15-f233wm Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",189.0,3.37
241,"""HP Stream 14-ax020nr 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.99,3.711
242,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
243,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
244,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
245,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
246,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
247,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
248,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
249,"""Dell Black 15.6"""" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",349.0,3.71
250,"Lenovo ideapad 320 15.6 Laptop, Windows 10, Intel Celeron N3350 Dual-Core Processor, 4GB RAM, 1TB Hard Drive – Platinum Grey",269.0,2.522
251,"""Refurbished HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.567
252,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage, Refurbished""",119.0,3.35
253,"""HP Black Licorice 15.6"""" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home""",329.0,3.797
254,"""HP 15-bs020WM, 15.6"""" Touch Laptop, Windows 10, Intel Pentium N3710 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",323.0,3.182
255,"""HP Stream 14-ax067nr 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Dual-Core Processor, 4GB RAM, 32GB Flash Storage""",219.99,4.0
256,"""HP Flyer Red 15.6"""" 15-f272wm Laptop PC with Intel Pentium N3540 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",299.0,4.27
257,"""Dell - Inspiron 15.6"""" Laptop - AMD A9-- 8GB - AMD Radeon R5 Graphics - 1TB HD - Red""",399.0,3.575
258,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.508
259,"""HP 15-BA015WM,15.6"""" Laptop, Windows 10, AMD E2-7110 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",296.0,3.294
260,"""HP 15-ay041wm 15.6"""" Silver Fusion Laptop, Touch Screen, Windows 10, Intel Core i3-6100U Processor, 8GB Memory, 1TB Hard Drive""",483.0,3.955
261,"""HP Jaguar 15-bs070wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i5-7200U Processor, 8GB Memory, 1TB Hard Drive""",489.0,4.556
262,"""Acer CB3-532-C47C 15.6"""" Chromebook, Chrome OS, Intel Celeron N3060 Dual-Core Processor, 2GB RAM, 16GB Internal Storage""",199.0,4.057
263,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Denim Blue""",289.0,2.967
264,"""Refurbished HP Black 15.6"""" 15-f233wm Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",189.0,3.37
265,"""HP Stream 14-ax020nr 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.99,3.711
266,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
267,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
268,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
269,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
270,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
271,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
272,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
273,"""Dell Black 15.6"""" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",349.0,3.71
274,"""iView Maximus II 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10, Intel Bay Trail Z3735F Processor, 2GB RAM, 32GB Storage""",109.0,2.787
275,"""Refurbished HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.567
276,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage, Refurbished""",119.0,3.35
277,"""HP Black Licorice 15.6"""" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home""",329.0,3.797
278,"""HP 15-bs020WM, 15.6"""" Touch Laptop, Windows 10, Intel Pentium N3710 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",349.0,3.182
279,"""HP Stream 14-ax067nr 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Dual-Core Processor, 4GB RAM, 32GB Flash Storage""",219.99,4.0
280,"""HP Flyer Red 15.6"""" 15-f272wm Laptop PC with Intel Pentium N3540 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",299.0,4.27
281,"""Dell - Inspiron 15.6"""" Laptop - AMD A9-- 8GB - AMD Radeon R5 Graphics - 1TB HD - Red""",399.0,3.575
282,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.508
283,"""HP 15-BA015WM,15.6"""" Laptop, Windows 10, AMD E2-7110 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",296.0,3.294
284,"""HP 15-ay041wm 15.6"""" Silver Fusion Laptop, Touch Screen, Windows 10, Intel Core i3-6100U Processor, 8GB Memory, 1TB Hard Drive""",483.0,3.955
285,"""HP Jaguar 15-bs070wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i5-7200U Processor, 8GB Memory, 1TB Hard Drive""",489.0,4.556
286,"""Acer CB3-532-C47C 15.6"""" Chromebook, Chrome OS, Intel Celeron N3060 Dual-Core Processor, 2GB RAM, 16GB Internal Storage""",199.0,4.057
287,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Denim Blue""",289.0,2.967
288,"""Refurbished HP Black 15.6"""" 15-f233wm Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",189.0,3.37
289,"""HP Stream 14-ax020nr 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.99,3.711
290,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",249.0,3.333
291,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
292,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
293,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
294,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
295,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
296,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
297,"""Dell Black 15.6"""" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",349.0,3.71
298,"""iView Maximus II 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10, Intel Bay Trail Z3735F Processor, 2GB RAM, 32GB Storage""",109.0,2.787
299,"HP Silver Iridium A12 15-cd040wm 15.6” Laptop, Touchscreen, Windows 10 Home, AMD Quad-Core A12-9720P, 12GB Memory, 1TB Hard Drive",449.0,3.615
300,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage, Refurbished""",119.0,3.35
301,"""HP Black Licorice 15.6"""" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home""",329.0,3.797
302,"""HP 15-bs020WM, 15.6"""" Touch Laptop, Windows 10, Intel Pentium N3710 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD""",323.0,3.182
303,"""HP Stream 14-ax067nr 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Dual-Core Processor, 4GB RAM, 32GB Flash Storage""",219.99,4.0
